id,id_type,in_logs,in_sample_list,location,mismatch
SRR26033658,SRR,True,False,none,True
SRR26033659,SRR,True,False,none,True
SRR26033660,SRR,True,False,none,True
SRR26033661,SRR,True,False,none,True
SRR26033662,SRR,True,False,none,True
SRR26033663,SRR,True,False,none,True
SRR26033664,SRR,True,False,none,True
SRR26033665,SRR,True,False,none,True
SRR26033666,SRR,True,False,none,True
SRR26033667,SRR,True,False,none,True
SRR26033668,SRR,True,False,none,True
SRR26033669,SRR,True,False,none,True
SRR26033670,SRR,True,False,none,True
SRR26033671,SRR,True,False,none,True
SRR26033672,SRR,True,False,none,True
SRR26033673,SRR,True,False,none,True
SRR26033674,SRR,True,False,none,True
SRR26033675,SRR,True,False,none,True
SRR26033676,SRR,True,False,none,True
SRR26033677,SRR,True,False,none,True
SRR26033678,SRR,True,False,none,True
SRR26033679,SRR,True,False,none,True
SRR26033680,SRR,True,False,none,True
SRR26033681,SRR,True,False,none,True
SRR26033682,SRR,True,False,none,True
SRR26033683,SRR,True,False,none,True
SRR26033684,SRR,True,False,none,True
SRR26033685,SRR,True,False,none,True
SRR26033686,SRR,True,False,none,True
SRR26033687,SRR,True,False,none,True
SRR26033688,SRR,True,False,none,True
SRR26033689,SRR,True,False,none,True
SRR26033690,SRR,True,False,none,True
SRR26033691,SRR,True,False,none,True
SRR26033692,SRR,True,False,none,True
SRR29065133,SRR,True,False,none,True
SRR29065134,SRR,True,False,none,True
SRR29065135,SRR,True,False,none,True
SRR29065136,SRR,True,False,none,True
SRR29065137,SRR,True,False,none,True
SRR29065138,SRR,True,False,none,True
SRR29065139,SRR,True,False,none,True
SRR29065140,SRR,True,False,none,True
SRR29065141,SRR,True,False,none,True
SRR29065142,SRR,True,False,none,True
SRR29065143,SRR,True,False,none,True
SRR29065144,SRR,True,False,none,True
SRR3056922,SRR,True,False,none,True
SRR3056923,SRR,True,False,none,True
SRR3056924,SRR,True,False,none,True
SRR30590360,SRR,True,False,none,True
SRR30590362,SRR,True,False,none,True
SRR30590363,SRR,True,False,none,True
SRR30590364,SRR,True,False,none,True
SRR30590365,SRR,True,False,none,True
SRR30590366,SRR,True,False,none,True
SRR30590367,SRR,True,False,none,True
SRR30590368,SRR,True,False,none,True
SRR30590369,SRR,True,False,none,True
SRR30590370,SRR,True,False,none,True
SRR30590371,SRR,True,False,none,True
SRR30590373,SRR,True,False,none,True
SRR30590374,SRR,True,False,none,True
SRR30590375,SRR,True,False,none,True
SRR30590376,SRR,True,False,none,True
SRR30590377,SRR,True,False,none,True
SRR30590378,SRR,True,False,none,True
SRR30590379,SRR,True,False,none,True
SRR30590380,SRR,True,False,none,True
SRR30590381,SRR,True,False,none,True
SRR30590382,SRR,True,False,none,True
SRR30590384,SRR,True,False,none,True
SRR30590385,SRR,True,False,none,True
SRR30590386,SRR,True,False,none,True
SRR30590387,SRR,True,False,none,True
SRR3081601,SRR,True,False,none,True
SRR3081602,SRR,True,False,none,True
SRR3081603,SRR,True,False,none,True
SRR3081604,SRR,True,False,none,True
SRR3081605,SRR,True,False,none,True
SRR3081606,SRR,True,False,none,True
SRR3081607,SRR,True,False,none,True
SRR3081608,SRR,True,False,none,True
SRR3081609,SRR,True,False,none,True
SRR3081610,SRR,True,False,none,True
SRR3081611,SRR,True,False,none,True
SRR3081612,SRR,True,False,none,True
SRR3081613,SRR,True,False,none,True
SRR3081614,SRR,True,False,none,True
SRR3081615,SRR,True,False,none,True
SRR3081616,SRR,True,False,none,True
SRR3081617,SRR,True,False,none,True
SRR3081618,SRR,True,False,none,True
SRR3081619,SRR,True,False,none,True
SRR3081620,SRR,True,False,none,True
SRR3081621,SRR,True,False,none,True
SRR3081622,SRR,True,False,none,True
SRR3081623,SRR,True,False,none,True
SRR3081624,SRR,True,False,none,True
SRR3081625,SRR,True,False,none,True
SRR3081626,SRR,True,False,none,True
SRR3081627,SRR,True,False,none,True
SRR3081628,SRR,True,False,none,True
SRR3081629,SRR,True,False,none,True
SRR3081630,SRR,True,False,none,True
SRR3081631,SRR,True,False,none,True
SRR3081632,SRR,True,False,none,True
SRR3081633,SRR,True,False,none,True
SRR3081634,SRR,True,False,none,True
SRR3081635,SRR,True,False,none,True
SRR3081636,SRR,True,False,none,True
SRR3081637,SRR,True,False,none,True
SRR3081638,SRR,True,False,none,True
SRR3081639,SRR,True,False,none,True
SRR3081640,SRR,True,False,none,True
SRR3081641,SRR,True,False,none,True
SRR3081642,SRR,True,False,none,True
SRR3081643,SRR,True,False,none,True
SRR3081644,SRR,True,False,none,True
SRR3081645,SRR,True,False,none,True
SRR3081646,SRR,True,False,none,True
SRR3081647,SRR,True,False,none,True
SRR31414517,SRR,True,False,none,True
SRR31414518,SRR,True,False,none,True
SRR31414519,SRR,True,False,none,True
SRR31414520,SRR,True,False,none,True
SRR31414521,SRR,True,False,none,True
SRR31414522,SRR,True,False,none,True
SRR31414523,SRR,True,False,none,True
SRR31414524,SRR,True,False,none,True
SRR31414525,SRR,True,False,none,True
SRR31414526,SRR,True,False,none,True
SRR31414527,SRR,True,False,none,True
SRR31414528,SRR,True,False,none,True
SRR31414529,SRR,True,False,none,True
SRR31414530,SRR,True,False,none,True
SRR31414531,SRR,True,False,none,True
SRR31414532,SRR,True,False,none,True
SRR31414533,SRR,True,False,none,True
SRR31414534,SRR,True,False,none,True
SRR31414535,SRR,True,False,none,True
SRR31414536,SRR,True,False,none,True
SRR31414537,SRR,True,False,none,True
SRR31414538,SRR,True,False,none,True
SRR5685238,SRR,True,False,none,True
SRR5685239,SRR,True,False,none,True
SRR5685240,SRR,True,False,none,True
SRR5685241,SRR,True,False,none,True
SRR5685242,SRR,True,False,none,True
SRR5685243,SRR,True,False,none,True
SRR5685244,SRR,True,False,none,True
SRR5685245,SRR,True,False,none,True
SRR5685246,SRR,True,False,none,True
SRR5685247,SRR,True,False,none,True
SRR5685248,SRR,True,False,none,True
SRR5685249,SRR,True,False,none,True
SRR5685250,SRR,True,False,none,True
SRR5685251,SRR,True,False,none,True
SRR5685252,SRR,True,False,none,True
SRR5685253,SRR,True,False,none,True
SRR5685254,SRR,True,False,none,True
SRR5685255,SRR,True,False,none,True
SRR5685256,SRR,True,False,none,True
SRR5685257,SRR,True,False,none,True
SRR5685258,SRR,True,False,none,True
SRR5685259,SRR,True,False,none,True
SRR5685260,SRR,True,False,none,True
SRR5685263,SRR,True,False,none,True
SRR5685271,SRR,True,False,none,True
SRR5685272,SRR,True,False,none,True
SRR5685273,SRR,True,False,none,True
SRR5685274,SRR,True,False,none,True
SRR5685275,SRR,True,False,none,True
SRR5685276,SRR,True,False,none,True
SRR5685277,SRR,True,False,none,True
SRR5685278,SRR,True,False,none,True
SRR5685279,SRR,True,False,none,True
SRR5685280,SRR,True,False,none,True
SRR5685281,SRR,True,False,none,True
SRR5685292,SRR,True,False,none,True
SRR5685296,SRR,True,False,none,True
SRR5685299,SRR,True,False,none,True
SRR5685300,SRR,True,False,none,True
SRR5685301,SRR,True,False,none,True
SRR587175,SRR,True,False,none,True
SRR587176,SRR,True,False,none,True
SRR587177,SRR,True,False,none,True
SRR587178,SRR,True,False,none,True
SRR8762170,SRR,True,False,none,True
SRR8764040,SRR,True,False,none,True
SRR8764067,SRR,True,False,none,True
SRR9304319,SRR,True,False,none,True
SRR9304406,SRR,True,False,none,True
